3718,1850,-3018,1514
3724,3118,7288,12740
3731,18,782,7450
3738,364,-3598,6112
3745,2424,450,6948
3751,3324,2458,8340
3758,2568,788,8120
3765,1334,80,7216
3772,1072,-830,6978
3779,2098,-176,7026
3786,3326,750,7436
3793,2776,794,6880
3800,2324,952,7278
3807,2872,306,7228
3814,2858,298,7282
3821,2908,800,7254
3828,2516,918,7318
3835,2356,374,7644
3842,2628,1064,7440
3849,2088,884,7422
3856,2262,470,7184
3863,2272,388,7184
3870,2212,406,7084
3877,2308,532,7294
3884,2700,1290,7284
3891,1768,480,7082
3898,2304,686,7280
3904,2640,822,7230
3911,2336,1144,7128
3918,2238,272,7258
3925,2670,744,7420
3932,2464,1162,7000
3939,2130,742,7056
3946,4202,1006,7844
3953,2460,904,7006
3960,1926,652,7300
3967,1974,704,7014
3974,2236,640,6970
3981,2348,672,7200
3988,2266,654,7140
3995,2230,660,7136
4002,2292,608,7166
4009,2546,640,7042
4016,2422,576,7132
4023,2314,584,7208
4030,2288,760,7014
4037,2290,608,7060
4043,2288,690,7006
4050,2348,666,7268
4057,2414,588,7114
4064,2386,684,7172
4071,2486,540,7030
4078,2436,642,7106
4085,2294,838,7112
4092,2418,848,7210
4099,2366,780,7080
4106,2298,704,7148
4113,2214,562,7070
4120,2198,584,7060
4128,2126,638,7100
4134,2174,602,7092
4141,2204,544,7186
4147,2316,626,7086
4154,2250,664,7152
4161,2234,686,7244
4168,2298,782,7138
